CpG_chrm	CpG_beg	CpG_end	beta
chr1	40724171.0	40724173.0	0.01
chr1	40726011.0	40726013.0	0.02
chr1	40745925.0	40745927.0	0.01
chr1	40754187.0	40754189.0	0.03
chr1	40758619.0	40758621.0	0.03
chr1	40766356.0	40766358.0	0.07
chr1	40768025.0	40768027.0	0.01
chr1	40769668.0	40769670.0	0.01
chr1	40769707.0	40769709.0	0.5
chr1	40771134.0	40771136.0	0.33
chr1	40779131.0	40779133.0	0.96
chr1	40780092.0	40780094.0	0.93
chr1	40780272.0	40780274.0	0.91
chr1	40780904.0	40780906.0	0.95
chr1	40781128.0	40781130.0	0.1
chr1	40781134.0	40781136.0	0.07
chr1	40781288.0	40781290.0	0.05
chr1	40781616.0	40781618.0	0.05
chr1	40781707.0	40781709.0	0.12
chr1	40781823.0	40781825.0	0.07
chr1	40781906.0	40781908.0	0.12
chr1	40782457.0	40782459.0	0.81
chr1	40782712.0	40782714.0	0.6
chr1	40782784.0	40782786.0	0.75
chr1	40782905.0	40782907.0	0.36
chr1	40783002.0	40783004.0	0.26
chr1	40783059.0	40783061.0	0.58
chr1	40783184.0	40783186.0	0.07
chr1	40783233.0	40783235.0	0.95
chr1	40783263.0	40783265.0	0.95
chr1	40784322.0	40784324.0	0.93
chr1	40838540.0	40838542.0	0.46
chr1	40839092.0	40839094.0	0.04
chr1	40839444.0	40839446.0	0.02
chr1	40839563.0	40839565.0	0.01
chr1	40839749.0	40839751.0	0.02
chr1	40839763.0	40839765.0	0.05
chr1	40840011.0	40840013.0	0.03
chr1	40843939.0	40843941.0	0.02
chr1	40849201.0	40849203.0	0.02
chr1	40874586.0	40874588.0	0.01
chr1	40874599.0	40874601.0	0.06
chr1	40887987.0	40887989.0	0.06
chr1	40913400.0	40913402.0	0.08
chr1	40914682.0	40914684.0	0.92
chr1	40915112.0	40915114.0	0.58
chr1	40915517.0	40915519.0	0.92
chr1	40915605.0	40915607.0	0.04
chr1	40915635.0	40915637.0	0.02
chr1	40915646.0	40915648.0	0.05
chr1	40915895.0	40915897.0	0.04
chr1	40916054.0	40916056.0	0.01
chr1	40916152.0	40916154.0	0.01
chr1	40922772.0	40922774.0	0.05
chr1	40939077.0	40939079.0	0.01
chr1	40941741.0	40941743.0	0.02
chr1	40942624.0	40942626.0	0.02
chr1	40942645.0	40942647.0	0.09
chr1	40942784.0	40942786.0	0.02
chr1	40942840.0	40942842.0	0.05
chr1	40943160.0	40943162.0	0.07
chr1	40943210.0	40943212.0	0.03
chr1	40943369.0	40943371.0	0.94
chr1	40943912.0	40943914.0	0.96
chr1	40945065.0	40945067.0	0.91
chr1	40946608.0	40946610.0	0.6
chr1	40972710.0	40972712.0	0.8
chr1	40974056.0	40974058.0	0.46
chr1	40974109.0	40974111.0	0.71
chr1	40974131.0	40974133.0	0.77
chr1	40974238.0	40974240.0	0.8
chr1	40974439.0	40974441.0	0.45
chr1	40974464.0	40974466.0	0.27
chr1	40974652.0	40974654.0	0.7
chr1	40974784.0	40974786.0	0.76
chr1	40974918.0	40974920.0	0.74
chr1	40974933.0	40974935.0	0.61
chr1	40980813.0	40980815.0	0.02
chr1	40995948.0	40995950.0	0.01
chr1	40996359.0	40996361.0	0.01
chr1	40997060.0	40997062.0	0.1
chr1	40997063.0	40997065.0	0.02
chr1	40997126.0	40997128.0	0.15
chr1	40997195.0	40997197.0	0.02
chr1	40997202.0	40997204.0	0.41
chr1	40997215.0	40997217.0	0.36
chr1	40997252.0	40997254.0	0.46
chr1	40997305.0	40997307.0	0.24
chr1	40997355.0	40997357.0	0.13
chr1	40997433.0	40997435.0	0.44
chr1	40997550.0	40997552.0	0.58
chr1	41001234.0	41001236.0	0.48
chr1	41023224.0	41023226.0	0.87
chr1	41024616.0	41024618.0	0.68
chr1	41024904.0	41024906.0	0.75
chr1	41091702.0	41091704.0	0.62
chr1	41094364.0	41094366.0	0.51
chr1	41114199.0	41114201.0	0.17
chr1	41116255.0	41116257.0	0.02
chr1	41118769.0	41118771.0	0.04
chr1	41119274.0	41119276.0	0.03
chr1	41119282.0	41119284.0	0.02
chr1	41119633.0	41119635.0	0.05
chr1	41119930.0	41119932.0	0.88
chr1	41119987.0	41119989.0	0.95
chr1	41120823.0	41120825.0	0.96
chr1	41122894.0	41122896.0	0.25
chr1	41128873.0	41128875.0	0.92
chr1	41130640.0	41130642.0	0.93
chr1	41131308.0	41131310.0	0.1
chr1	41131314.0	41131316.0	0.03
chr1	41131452.0	41131454.0	0.07
chr1	41131469.0	41131471.0	0.04
chr1	41131558.0	41131560.0	0.06
chr1	41131750.0	41131752.0	0.04
chr1	41131969.0	41131971.0	0.01
chr1	41132021.0	41132023.0	0.03
chr1	41132794.0	41132796.0	0.96
chr1	41134800.0	41134802.0	0.36
chr1	41153347.0	41153349.0	0.96
chr1	41156729.0	41156731.0	0.04
chr1	41156790.0	41156792.0	0.06
chr1	41156960.0	41156962.0	0.02
chr1	41156979.0	41156981.0	0.02
chr1	41156987.0	41156989.0	0.05
chr1	41157074.0	41157076.0	0.04
chr1	41157168.0	41157170.0	0.01
chr1	41157265.0	41157267.0	0.03
chr1	41157552.0	41157554.0	0.63
chr1	41157658.0	41157660.0	0.77
chr1	41157962.0	41157964.0	0.92
chr1	41157965.0	41157967.0	0.04
chr1	41158229.0	41158231.0	0.05
chr1	41158438.0	41158440.0	0.02
chr1	41158985.0	41158987.0	0.07
chr1	41159282.0	41159284.0	0.01
chr1	41160270.0	41160272.0	0.01
chr1	41174792.0	41174794.0	0.01
chr1	41204785.0	41204787.0	0.03
chr1	41218804.0	41218806.0	0.07
chr1	41218875.0	41218877.0	0.11
chr1	41218982.0	41218984.0	0.96
chr1	41220010.0	41220012.0	0.89
chr1	41220105.0	41220107.0	0.87
chr1	41222757.0	41222759.0	0.04
chr1	41222900.0	41222902.0	0.05
chr1	41236996.0	41236998.0	0.05
chr1	41245732.0	41245734.0	0.01
chr1	41248208.0	41248210.0	0.01
chr1	41248880.0	41248882.0	0.02
chr1	41249190.0	41249192.0	0.07
chr1	41249205.0	41249207.0	0.06
chr1	41249500.0	41249502.0	0.02
chr1	41249512.0	41249514.0	0.01
chr1	41249582.0	41249584.0	0.04
chr1	41250061.0	41250063.0	0.82
chr1	41250116.0	41250118.0	0.81
chr1	41253465.0	41253467.0	0.72
chr1	41264497.0	41264499.0	0.81
chr1	41266296.0	41266298.0	0.92
chr1	41267493.0	41267495.0	0.77
chr1	41267919.0	41267921.0	0.67
chr1	41267980.0	41267982.0	0.87
chr1	41268129.0	41268131.0	0.71
chr1	41268492.0	41268494.0	0.43
chr1	41271869.0	41271871.0	0.65
chr1	41273542.0	41273544.0	0.62
chr1	41282144.0	41282146.0	0.54
chr1	41282522.0	41282524.0	0.77
chr1	41283772.0	41283774.0	0.62
chr1	41283978.0	41283980.0	0.87
chr1	41284134.0	41284136.0	0.77
chr1	41284581.0	41284583.0	0.77
chr1	41284638.0	41284640.0	0.04
chr1	41284947.0	41284949.0	0.01
chr1	41285095.0	41285097.0	0.03
chr1	41285495.0	41285497.0	0.03
chr1	41288393.0	41288395.0	0.04
chr1	41300768.0	41300770.0	0.04
chr1	41301420.0	41301422.0	0.58
chr1	41303047.0	41303049.0	0.82
chr1	41303355.0	41303357.0	0.96
chr1	41303569.0	41303571.0	0.08
chr1	41303921.0	41303923.0	0.94
chr1	41304104.0	41304106.0	0.41
chr1	41304434.0	41304436.0	0.36
chr1	41305865.0	41305867.0	0.13
chr1	41308034.0	41308036.0	0.14
chr1	41324393.0	41324395.0	0.15
chr1	41326316.0	41326318.0	0.19
chr1	41326891.0	41326893.0	0.01
chr1	41327089.0	41327091.0	0.01
chr1	41327271.0	41327273.0	0.06
chr1	41327640.0	41327642.0	0.05
chr1	41327830.0	41327832.0	0.01
chr1	41327923.0	41327925.0	0.02
chr1	41328132.0	41328134.0	0.01
chr1	41328136.0	41328138.0	0.04
chr1	41328159.0	41328161.0	0.03
chr1	41328179.0	41328181.0	0.56
chr1	41328277.0	41328279.0	0.25
chr1	41328377.0	41328379.0	0.09
chr1	41328419.0	41328421.0	0.89
chr1	41332265.0	41332267.0	0.95
chr1	41343214.0	41343216.0	0.9
chr1	41345794.0	41345796.0	0.94
chr1	41347976.0	41347978.0	0.98
chr1	41350013.0	41350015.0	0.93
chr1	41350160.0	41350162.0	0.65
chr1	41350182.0	41350184.0	0.59
chr1	41350291.0	41350293.0	0.86
chr1	41350405.0	41350407.0	0.78
chr1	41353615.0	41353617.0	0.44
chr1	41364729.0	41364731.0	0.8
chr1	41367713.0	41367715.0	0.02
chr1	41397794.0	41397796.0	0.1
chr1	41410215.0	41410217.0	0.05
chr1	41442348.0	41442350.0	0.13
chr1	41444650.0	41444652.0	0.33
chr1	41444690.0	41444692.0	0.69
chr1	41444692.0	41444694.0	0.61
chr1	41444787.0	41444789.0	0.5
chr1	41444811.0	41444813.0	0.75
chr1	41444853.0	41444855.0	0.53
chr1	41444870.0	41444872.0	0.78
chr1	41445104.0	41445106.0	0.48
chr1	41445205.0	41445207.0	0.59
chr1	41445555.0	41445557.0	0.26
chr1	41445679.0	41445681.0	0.66
chr1	41445792.0	41445794.0	0.56
chr1	41445887.0	41445889.0	0.72
chr1	41446725.0	41446727.0	0.67
chr1	41449198.0	41449200.0	0.93
chr1	41453011.0	41453013.0	0.68
chr1	41469586.0	41469588.0	0.62
chr1	41478188.0	41478190.0	0.6
chr1	41481381.0	41481383.0	0.08
chr1	41481682.0	41481684.0	0.32
chr1	41483317.0	41483319.0	0.65
chr1	41483418.0	41483420.0	0.75
chr1	41483422.0	41483424.0	0.74
chr1	41483536.0	41483538.0	0.59
chr1	41483577.0	41483579.0	0.57
chr1	41483644.0	41483646.0	0.43
chr1	41484039.0	41484041.0	0.5
chr1	41486907.0	41486909.0	0.64
chr1	41487092.0	41487094.0	0.53
chr1	41487316.0	41487318.0	0.53
chr1	41487407.0	41487409.0	0.8
chr1	41487436.0	41487438.0	0.79
chr1	41487939.0	41487941.0	0.76
chr1	41488008.0	41488010.0	0.64
chr1	41488300.0	41488302.0	0.97
chr1	41488322.0	41488324.0	0.85
chr1	41488829.0	41488831.0	0.05
chr1	41493161.0	41493163.0	0.06
chr1	41511238.0	41511240.0	0.02
chr1	41562957.0	41562959.0	0.02
chr1	41575521.0	41575523.0	0.12
chr1	41583120.0	41583122.0	0.09
chr1	41622029.0	41622031.0	0.01
chr1	41627630.0	41627632.0	0.05
chr1	41628021.0	41628023.0	0.01
chr1	41628222.0	41628224.0	0.02
chr1	41652835.0	41652837.0	0.05
chr1	41658103.0	41658105.0	0.19
chr1	41704560.0	41704562.0	0.21
chr1	41707369.0	41707371.0	0.65
chr1	41707378.0	41707380.0	0.63
chr1	41707643.0	41707645.0	0.93
chr1	41707652.0	41707654.0	0.91
chr1	41707905.0	41707907.0	0.62
chr1	41708076.0	41708078.0	0.59
chr1	41708463.0	41708465.0	0.86
chr1	41711765.0	41711767.0	0.74
chr1	41751957.0	41751959.0	0.77
chr1	41780806.0	41780808.0	0.39
chr1	41786796.0	41786798.0	0.56
chr1	41796475.0	41796477.0	0.49
chr1	41825197.0	41825199.0	0.86
chr1	41826445.0	41826447.0	0.72
chr1	41826828.0	41826830.0	0.76
chr1	41827372.0	41827374.0	0.61
chr1	41827383.0	41827385.0	0.57
chr1	41827959.0	41827961.0	0.63
chr1	41828100.0	41828102.0	0.6
chr1	41828129.0	41828131.0	0.6
chr1	41828275.0	41828277.0	0.58
chr1	41829982.0	41829984.0	0.27
chr1	41830160.0	41830162.0	0.04
chr1	41832031.0	41832033.0	0.08
chr1	41832368.0	41832370.0	0.05
chr1	41832387.0	41832389.0	0.01
chr1	41832477.0	41832479.0	0.01
chr1	41832648.0	41832650.0	0.27
chr1	41837142.0	41837144.0	0.87
chr1	41844037.0	41844039.0	0.77
chr1	41845591.0	41845593.0	0.01
chr1	41846682.0	41846684.0	0.92
chr1	41846757.0	41846759.0	0.81
chr1	41847266.0	41847268.0	0.83
chr1	41847296.0	41847298.0	0.8
chr1	41847667.0	41847669.0	0.93
chr1	41847973.0	41847975.0	0.89
chr1	41848220.0	41848222.0	0.95
chr1	41848435.0	41848437.0	0.9
chr1	41848738.0	41848740.0	0.85
chr1	41848984.0	41848986.0	0.87
chr1	41849188.0	41849190.0	0.98
chr1	41849202.0	41849204.0	0.9
chr1	41849430.0	41849432.0	0.55
chr1	41851835.0	41851837.0	0.45
chr1	41861107.0	41861109.0	0.88
chr1	41863225.0	41863227.0	0.66
chr1	41871154.0	41871156.0	0.96
chr1	41872994.0	41872996.0	0.83
chr1	41884696.0	41884698.0	0.84
chr1	41886259.0	41886261.0	0.78
chr1	41888869.0	41888871.0	0.91
chr1	41889270.0	41889272.0	0.94
chr1	41889306.0	41889308.0	0.87
chr1	41889465.0	41889467.0	0.61
chr1	41889827.0	41889829.0	0.9
chr1	41898310.0	41898312.0	0.87
chr1	41924516.0	41924518.0	0.95
chr1	41948211.0	41948213.0	0.95
chr1	41950236.0	41950238.0	0.46
chr1	41950324.0	41950326.0	0.18
chr1	41950361.0	41950363.0	0.01
chr1	41950816.0	41950818.0	0.01
chr1	41951184.0	41951186.0	0.08
chr1	41951479.0	41951481.0	0.06
chr1	41951511.0	41951513.0	0.02
chr1	41952220.0	41952222.0	0.01
chr1	41958054.0	41958056.0	0.09
chr1	41960294.0	41960296.0	0.01
chr1	41961109.0	41961111.0	0.77
chr1	41962066.0	41962068.0	0.89
chr1	41962777.0	41962779.0	0.43
chr1	41969561.0	41969563.0	0.51
chr1	41976071.0	41976073.0	0.78
chr1	41976367.0	41976369.0	0.36
chr1	41976487.0	41976489.0	0.06
chr1	41976592.0	41976594.0	0.01
chr1	41978690.0	41978692.0	0.11
chr1	41978748.0	41978750.0	0.01
chr1	41978920.0	41978922.0	0.05
chr1	41978987.0	41978989.0	0.29
chr1	41979123.0	41979125.0	0.14
chr1	41980862.0	41980864.0	0.6
chr1	41981734.0	41981736.0	0.42
chr1	41981788.0	41981790.0	0.02
chr1	41981859.0	41981861.0	0.02
chr1	41981910.0	41981912.0	0.1
chr1	41982026.0	41982028.0	0.1
chr1	41982114.0	41982116.0	0.25
chr1	41982391.0	41982393.0	0.85
chr1	41984242.0	41984244.0	0.62
chr1	42003712.0	42003714.0	0.46
chr1	42039864.0	42039866.0	0.19
chr1	42048610.0	42048612.0	0.42
chr1	42049045.0	42049047.0	0.17
chr1	42062489.0	42062491.0	0.28
chr1	42079622.0	42079624.0	0.26
chr1	42085414.0	42085416.0	0.02
chr1	42086559.0	42086561.0	0.31
chr1	42089580.0	42089582.0	0.07
chr1	42092164.0	42092166.0	0.03
chr1	42097791.0	42097793.0	0.11
chr1	42115828.0	42115830.0	0.34
chr1	42123462.0	42123464.0	0.27
chr1	42126723.0	42126725.0	0.33
chr1	42127246.0	42127248.0	0.45
chr1	42127380.0	42127382.0	0.09
chr1	42128042.0	42128044.0	0.54
chr1	42128097.0	42128099.0	0.41
chr1	42128454.0	42128456.0	0.45
chr1	42128486.0	42128488.0	0.79
chr1	42129920.0	42129922.0	0.66
chr1	42131366.0	42131368.0	0.46
chr1	42144397.0	42144399.0	0.45
chr1	42149828.0	42149830.0	0.61
chr1	42179096.0	42179098.0	0.74
chr1	42180980.0	42180982.0	0.55
chr1	42182636.0	42182638.0	0.38
chr1	42190534.0	42190536.0	0.25
chr1	42193352.0	42193354.0	0.56
chr1	42202047.0	42202049.0	0.7
chr1	42204924.0	42204926.0	0.47
chr1	42208039.0	42208041.0	0.55
chr1	42217076.0	42217078.0	0.51
chr1	42224679.0	42224681.0	0.46
chr1	42237912.0	42237914.0	0.79
chr1	42246389.0	42246391.0	0.78
chr1	42248997.0	42248999.0	0.35
chr1	42271215.0	42271217.0	0.31
chr1	42272693.0	42272695.0	0.43
chr1	42273305.0	42273307.0	0.47
chr1	42288824.0	42288826.0	0.55
chr1	42308909.0	42308911.0	0.01
chr1	42317462.0	42317464.0	0.01
chr1	42327966.0	42327968.0	0.06
chr1	42334283.0	42334285.0	0.92
chr1	42358047.0	42358049.0	0.89
chr1	42367406.0	42367408.0	0.64
chr1	42380308.0	42380310.0	0.47
chr1	42381915.0	42381917.0	0.98
chr1	42383597.0	42383599.0	0.93
chr1	42383643.0	42383645.0	0.95
chr1	42383899.0	42383901.0	0.77
chr1	42384001.0	42384003.0	0.78
chr1	42384055.0	42384057.0	0.83
chr1	42384309.0	42384311.0	0.72
chr1	42384364.0	42384366.0	0.93
chr1	42384473.0	42384475.0	0.38
chr1	42384563.0	42384565.0	0.2
chr1	42384646.0	42384648.0	0.19
chr1	42385159.0	42385161.0	0.28
chr1	42385580.0	42385582.0	0.02
chr1	42385661.0	42385663.0	0.4
chr1	42385940.0	42385942.0	0.25
chr1	42387287.0	42387289.0	0.77
chr1	42420459.0	42420461.0	0.33
chr1	42447164.0	42447166.0	0.09
chr1	42497805.0	42497807.0	0.71
chr1	42500378.0	42500380.0	0.87
chr1	42500550.0	42500552.0	0.6
chr1	42501022.0	42501024.0	0.87
chr1	42501543.0	42501545.0	0.77
chr1	42501598.0	42501600.0	0.39
chr1	42501736.0	42501738.0	0.56
chr1	42501756.0	42501758.0	0.75
chr1	42501935.0	42501937.0	0.25
chr1	42501966.0	42501968.0	0.92
chr1	42503578.0	42503580.0	0.8
chr1	42503767.0	42503769.0	0.4
chr1	42504276.0	42504278.0	0.09
chr1	42506353.0	42506355.0	0.08
chr1	42506515.0	42506517.0	0.01
chr1	42506606.0	42506608.0	0.02
chr1	42506693.0	42506695.0	0.29
chr1	42506827.0	42506829.0	0.63
chr1	42506978.0	42506980.0	0.57
chr1	42550740.0	42550742.0	0.59
chr1	42609123.0	42609125.0	0.81
chr1	42610906.0	42610908.0	0.95
chr1	42611606.0	42611608.0	0.51
chr1	42611669.0	42611671.0	0.64
chr1	42611686.0	42611688.0	0.76
chr1	42612517.0	42612519.0	0.73
chr1	42618224.0	42618226.0	0.45
chr1	42618312.0	42618314.0	0.49
chr1	42618505.0	42618507.0	0.05
chr1	42618890.0	42618892.0	0.93
chr1	42618938.0	42618940.0	0.21
chr1	42619086.0	42619088.0	0.78
chr1	42619117.0	42619119.0	0.78
chr1	42619162.0	42619164.0	0.46
chr1	42620362.0	42620364.0	0.66
chr1	42621341.0	42621343.0	0.49
chr1	42628448.0	42628450.0	0.73
chr1	42628584.0	42628586.0	0.15
chr1	42629797.0	42629799.0	0.86
chr1	42630334.0	42630336.0	0.94
chr1	42630435.0	42630437.0	0.52
chr1	42630525.0	42630527.0	0.82
chr1	42630566.0	42630568.0	0.64
chr1	42630673.0	42630675.0	0.89
chr1	42631404.0	42631406.0	0.77
chr1	42631436.0	42631438.0	0.74
chr1	42631834.0	42631836.0	0.8
chr1	42639578.0	42639580.0	0.02
chr1	42643273.0	42643275.0	0.02
chr1	42644031.0	42644033.0	0.23
chr1	42645348.0	42645350.0	0.09
chr1	42664857.0	42664859.0	0.23
chr1	42671477.0	42671479.0	0.32
chr1	42685844.0	42685846.0	0.26
chr1	42692012.0	42692014.0	0.32
chr1	42706996.0	42706998.0	0.23
chr1	42724713.0	42724715.0	0.3
chr1	42780389.0	42780391.0	0.74
chr1	42797238.0	42797240.0	0.56
chr1	42800228.0	42800230.0	0.57
chr1	42800279.0	42800281.0	0.86
chr1	42800298.0	42800300.0	0.65
chr1	42800859.0	42800861.0	0.63
chr1	42800882.0	42800884.0	0.93
chr1	42801010.0	42801012.0	0.92
chr1	42801015.0	42801017.0	0.92
chr1	42801022.0	42801024.0	0.14
chr1	42801080.0	42801082.0	0.01
chr1	42801086.0	42801088.0	0.02
chr1	42801137.0	42801139.0	0.11
chr1	42801145.0	42801147.0	0.0
chr1	42801271.0	42801273.0	0.01
chr1	42801333.0	42801335.0	0.01
chr1	42801454.0	42801456.0	0.04
chr1	42801760.0	42801762.0	0.5
chr1	42801964.0	42801966.0	0.5
chr1	42806404.0	42806406.0	0.64
chr1	42843231.0	42843233.0	0.55
chr1	42844991.0	42844993.0	0.59
chr1	42845752.0	42845754.0	0.62
chr1	42845989.0	42845991.0	0.57
chr1	42846117.0	42846119.0	0.72
chr1	42846476.0	42846478.0	0.69
chr1	42846739.0	42846741.0	0.06
chr1	42846899.0	42846901.0	0.45
chr1	42846986.0	42846988.0	0.11
chr1	42847054.0	42847056.0	0.55
chr1	42848995.0	42848997.0	0.44
chr1	42886003.0	42886005.0	0.61
chr1	42911813.0	42911815.0	0.3
chr1	42919397.0	42919399.0	0.44
chr1	42921581.0	42921583.0	0.58
chr1	42921583.0	42921585.0	0.71
chr1	42921697.0	42921699.0	0.49
chr1	42921734.0	42921736.0	0.6
chr1	42921898.0	42921900.0	0.44
chr1	42921999.0	42922001.0	0.4
chr1	42922082.0	42922084.0	0.54
chr1	42922099.0	42922101.0	0.6
chr1	42922228.0	42922230.0	0.5
chr1	42922387.0	42922389.0	0.58
chr1	42922389.0	42922391.0	0.4
chr1	42922693.0	42922695.0	0.73
chr1	42924244.0	42924246.0	0.68
chr1	42925524.0	42925526.0	0.57
chr1	42928161.0	42928163.0	0.69
chr1	42928537.0	42928539.0	0.68
chr1	42928797.0	42928799.0	0.35
chr1	42928945.0	42928947.0	0.46
chr1	42928951.0	42928953.0	0.64
chr1	42929002.0	42929004.0	0.47
chr1	42929243.0	42929245.0	0.63
chr1	42929391.0	42929393.0	0.47
chr1	42929498.0	42929500.0	0.96
chr1	42929768.0	42929770.0	0.2
chr1	42932517.0	42932519.0	0.85
chr1	42954128.0	42954130.0	0.87
chr1	42955246.0	42955248.0	0.92
chr1	42966016.0	42966018.0	0.93
chr1	42966026.0	42966028.0	0.95
chr1	42999438.0	42999440.0	0.93
chr1	43001071.0	43001073.0	0.71
chr1	43031886.0	43031888.0	0.93
chr1	43120096.0	43120098.0	0.94
chr1	43123398.0	43123400.0	0.33
chr1	43123670.0	43123672.0	0.92
chr1	43123747.0	43123749.0	0.93
chr1	43123792.0	43123794.0	0.09
chr1	43123919.0	43123921.0	0.03
chr1	43123921.0	43123923.0	0.07
chr1	43123977.0	43123979.0	0.01
chr1	43124002.0	43124004.0	0.01
chr1	43124121.0	43124123.0	0.01
chr1	43124263.0	43124265.0	0.01
chr1	43124309.0	43124311.0	0.01
chr1	43124458.0	43124460.0	0.01
chr1	43127921.0	43127923.0	0.01
chr1	43136314.0	43136316.0	0.02
chr1	43145342.0	43145344.0	0.02
chr1	43147118.0	43147120.0	0.05
chr1	43147564.0	43147566.0	0.26
chr1	43147786.0	43147788.0	0.27
chr1	43147856.0	43147858.0	0.39
chr1	43147899.0	43147901.0	0.81
chr1	43147938.0	43147940.0	0.13
chr1	43148057.0	43148059.0	0.17
chr1	43148185.0	43148187.0	0.38
chr1	43148456.0	43148458.0	0.12
chr1	43148834.0	43148836.0	0.02
chr1	43149979.0	43149981.0	0.08
chr1	43152178.0	43152180.0	0.11
chr1	43158096.0	43158098.0	0.34
chr1	43158568.0	43158570.0	0.38
chr1	43166548.0	43166550.0	0.69
chr1	43166673.0	43166675.0	0.57
chr1	43167458.0	43167460.0	0.92
chr1	43173345.0	43173347.0	0.79
chr1	43200625.0	43200627.0	0.52
chr1	43200900.0	43200902.0	0.59
chr1	43202522.0	43202524.0	0.03
chr1	43203007.0	43203009.0	0.01
chr1	43204162.0	43204164.0	0.03
chr1	43205604.0	43205606.0	0.04
chr1	43205622.0	43205624.0	0.05
chr1	43205975.0	43205977.0	0.03
chr1	43207293.0	43207295.0	0.04
chr1	43207301.0	43207303.0	0.73
chr1	43209605.0	43209607.0	0.92
chr1	43212289.0	43212291.0	0.39
chr1	43212423.0	43212425.0	0.09
chr1	43214546.0	43214548.0	0.05
chr1	43215828.0	43215830.0	0.06
chr1	43219795.0	43219797.0	0.06
chr1	43228315.0	43228317.0	0.03
chr1	43231248.0	43231250.0	0.13
chr1	43231482.0	43231484.0	0.56
chr1	43231630.0	43231632.0	0.77
chr1	43232220.0	43232222.0	0.81
chr1	43232665.0	43232667.0	0.86
chr1	43232916.0	43232918.0	0.6
chr1	43233066.0	43233068.0	0.76
chr1	43233071.0	43233073.0	0.94
chr1	43233150.0	43233152.0	0.85
chr1	43233210.0	43233212.0	0.59
chr1	43233338.0	43233340.0	0.03
chr1	43233357.0	43233359.0	0.02
chr1	43233522.0	43233524.0	0.03
chr1	43234866.0	43234868.0	0.05
chr1	43241259.0	43241261.0	0.03
chr1	43247402.0	43247404.0	0.08
chr1	43250762.0	43250764.0	0.19
chr1	43250768.0	43250770.0	0.05
chr1	43250899.0	43250901.0	0.15
chr1	43251072.0	43251074.0	0.04
chr1	43251252.0	43251254.0	0.94
chr1	43253574.0	43253576.0	0.96
chr1	43279725.0	43279727.0	0.91
chr1	43281677.0	43281679.0	0.04
chr1	43281793.0	43281795.0	0.01
chr1	43282381.0	43282383.0	0.03
chr1	43282560.0	43282562.0	0.01
chr1	43282581.0	43282583.0	0.01
chr1	43282593.0	43282595.0	0.01
chr1	43282599.0	43282601.0	0.05
chr1	43282649.0	43282651.0	0.04
chr1	43282719.0	43282721.0	0.01
chr1	43282894.0	43282896.0	0.02
chr1	43282932.0	43282934.0	0.84
chr1	43282942.0	43282944.0	0.88
chr1	43283118.0	43283120.0	0.9
chr1	43283123.0	43283125.0	0.9
chr1	43283861.0	43283863.0	0.95
chr1	43283883.0	43283885.0	0.88
chr1	43285932.0	43285934.0	0.94
chr1	43290401.0	43290403.0	0.66
chr1	43290833.0	43290835.0	0.87
chr1	43291208.0	43291210.0	0.4
chr1	43296034.0	43296036.0	0.72
chr1	43296466.0	43296468.0	0.74
chr1	43296490.0	43296492.0	0.76
chr1	43296525.0	43296527.0	0.85
chr1	43304306.0	43304308.0	0.5
chr1	43309793.0	43309795.0	0.57
chr1	43310153.0	43310155.0	0.79
chr1	43311977.0	43311979.0	0.92
chr1	43312004.0	43312006.0	0.83
chr1	43312006.0	43312008.0	0.85
chr1	43312133.0	43312135.0	0.91
chr1	43312264.0	43312266.0	0.94
chr1	43312352.0	43312354.0	0.74
chr1	43312485.0	43312487.0	0.65
chr1	43312511.0	43312513.0	0.74
chr1	43312643.0	43312645.0	0.08
chr1	43315384.0	43315386.0	0.14
chr1	43317079.0	43317081.0	0.07
chr1	43317098.0	43317100.0	0.08
chr1	43317124.0	43317126.0	0.01
chr1	43317190.0	43317192.0	0.04
chr1	43323076.0	43323078.0	0.01
chr1	43351859.0	43351861.0	0.02
chr1	43352742.0	43352744.0	0.04
chr1	43352821.0	43352823.0	0.01
chr1	43352917.0	43352919.0	0.05
chr1	43353265.0	43353267.0	0.03
chr1	43353440.0	43353442.0	0.03
chr1	43353649.0	43353651.0	0.07
chr1	43353979.0	43353981.0	0.04
chr1	43354135.0	43354137.0	0.94
chr1	43355717.0	43355719.0	0.93
chr1	43357106.0	43357108.0	0.91
chr1	43382957.0	43382959.0	0.97
chr1	43383032.0	43383034.0	0.75
chr1	43389027.0	43389029.0	0.6
chr1	43389642.0	43389644.0	0.55
chr1	43389666.0	43389668.0	0.51
chr1	43389724.0	43389726.0	0.55
chr1	43389835.0	43389837.0	0.15
chr1	43389887.0	43389889.0	0.89
chr1	43390182.0	43390184.0	0.94
chr1	43390394.0	43390396.0	0.3
chr1	43390506.0	43390508.0	0.55
chr1	43390704.0	43390706.0	0.04
chr1	43392689.0	43392691.0	0.03
chr1	43396870.0	43396872.0	0.01
chr1	43398102.0	43398104.0	0.01
chr1	43399326.0	43399328.0	0.06
chr1	43401888.0	43401890.0	0.01
chr1	43402590.0	43402592.0	0.01
chr1	43406791.0	43406793.0	0.02
chr1	43409192.0	43409194.0	0.05
chr1	43412751.0	43412753.0	0.01
chr1	43416102.0	43416104.0	0.01
chr1	43418198.0	43418200.0	0.01
chr1	43419474.0	43419476.0	0.02
